country,market_segment,previous_cancellations,booking_changes,deposit_type,days_in_waiting_list,customer_type,reserved_room_type,required_car_parking_spaces,total_of_special_requests,is_canceled
BRA,Online TA,0,2,No Deposit,0,Transient-Party,A,0,2,0
BEL,Direct,0,0,No Deposit,0,Transient,G,0,0,0
PRT,Offline TA/TO,2,1,No Deposit,0,Transient,A,0,3,0
AUT,Online TA,0,0,No Deposit,0,Transient,A,0,3,0
PRT,Corporate,0,0,No Deposit,0,Transient,F,0,0,0
ITA,Corporate,0,0,No Deposit,0,Transient-Party,A,0,1,0
PRT,Online TA,0,1,No Deposit,0,Contract,D,0,1,0
URY,Corporate,0,0,No Deposit,0,Transient-Party,A,0,1,0
FRA,Online TA,0,2,No Deposit,0,Transient,A,0,3,0
USA,Groups,0,4,No Deposit,0,Transient-Party,D,0,3,0
GBR,Direct,0,0,No Deposit,0,Transient-Party,A,0,1,1
PRT,Groups,0,0,No Deposit,259,Transient-Party,A,0,1,0
BRA,Online TA,0,1,No Deposit,0,Transient,B,0,0,0
USA,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
DEU,Online TA,11,0,No Deposit,0,Transient,A,0,0,0
GBR,Online TA,0,0,No Deposit,0,Transient,G,0,4,0
FIN,Online TA,0,3,No Deposit,0,Transient,A,0,1,0
MLT,Online TA,0,0,No Deposit,0,Transient,A,0,2,1
HRV,Direct,0,0,No Deposit,0,Transient,D,0,0,0
IDN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
NLD,Direct,0,0,No Deposit,0,Group,C,0,1,0
ROU,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
PRT,Groups,0,5,No Deposit,0,Transient-Party,A,0,0,1
COL,Online TA,0,0,No Deposit,0,Transient,B,0,1,0
GBR,Online TA,0,2,No Deposit,0,Transient,B,1,2,0
GBR,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,3,0
CHN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,D,0,1,0
PRT,Direct,0,2,No Deposit,0,Transient,C,0,3,0
NLD,Direct,0,0,No Deposit,0,Transient,A,0,2,0
FRA,Online TA,0,0,No Deposit,0,Transient-Party,B,0,2,0
USA,Online TA,0,1,No Deposit,0,Transient,F,0,0,1
GBR,Online TA,0,0,No Deposit,0,Transient-Party,A,0,3,0
NLD,Direct,0,1,No Deposit,0,Transient,E,0,1,0
PRT,Online TA,0,2,No Deposit,0,Transient-Party,F,0,0,0
ISR,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
PHL,Online TA,0,0,No Deposit,0,Transient,D,0,0,0
PRT,Online TA,1,1,No Deposit,0,Transient,H,0,0,1
FRA,Corporate,0,0,No Deposit,0,Transient,A,1,0,0
ESP,Online TA,0,1,No Deposit,0,Transient-Party,D,1,1,0
PRT,Offline TA/TO,0,1,No Deposit,65,Transient-Party,A,0,0,0
BEL,Offline TA/TO,0,1,No Deposit,0,Transient-Party,B,0,0,0
AGO,Direct,0,0,No Deposit,0,Transient,G,0,0,1
BEL,Online TA,0,1,No Deposit,0,Transient,D,1,2,0
DEU,Direct,0,2,No Deposit,0,Transient,A,0,2,1
PRT,Online TA,0,0,No Deposit,0,Transient,H,0,2,0
PRT,Offline TA/TO,0,0,No Deposit,0,Transient,G,1,0,0
SEN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
ESP,Direct,0,4,No Deposit,0,Transient-Party,F,0,0,0
GBR,Groups,0,1,No Deposit,0,Transient-Party,D,1,1,0
ITA,Online TA,0,2,No Deposit,0,Transient-Party,F,0,1,0
MAR,Direct,0,0,No Deposit,0,Transient,D,1,0,0
PRT,Offline TA/TO,0,0,No Deposit,0,Contract,D,0,2,1
FRA,Online TA,0,5,No Deposit,0,Transient,A,0,2,0
CHN,Online TA,0,2,No Deposit,0,Transient,A,0,0,1
CN,Online TA,0,4,No Deposit,0,Transient,E,0,1,1
FRA,Online TA,0,1,No Deposit,0,Transient,G,0,1,0
GBR,Corporate,0,0,No Deposit,0,Transient-Party,D,0,0,0
PAN,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
THA,Online TA,0,0,No Deposit,0,Transient,E,0,0,0
PRT,Corporate,0,2,No Deposit,0,Transient-Party,C,0,0,0
BEL,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,1
PAN,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
CPV,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
GBR,Direct,0,2,No Deposit,0,Transient-Party,A,0,0,0
NLD,Online TA,0,3,No Deposit,0,Transient,E,0,1,0
USA,Direct,0,1,No Deposit,0,Transient,A,0,2,1
BRA,Online TA,0,2,No Deposit,0,Transient,D,0,0,1
CAF,Groups,0,0,No Deposit,0,Transient-Party,A,0,1,0
NLD,Online TA,0,0,No Deposit,0,Transient-Party,E,0,3,0
PRT,Aviation,0,0,No Deposit,0,Transient,A,1,0,0
PRT,Online TA,0,0,No Deposit,0,Transient,D,0,4,1
DZA,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
IRL,Direct,0,0,No Deposit,0,Transient,A,1,1,0
ESP,Online TA,0,2,No Deposit,0,Transient-Party,A,0,2,0
FRA,Groups,0,1,No Deposit,61,Transient-Party,A,0,0,0
FRA,Groups,0,0,Non Refund,0,Transient-Party,A,0,0,0
PRT,Direct,0,1,No Deposit,0,Transient,A,1,2,0
PRT,Online TA,1,1,No Deposit,0,Contract,A,0,3,1
PRT,Complementary,0,0,No Deposit,0,Transient,E,1,1,0
MOZ,Online TA,0,3,No Deposit,0,Transient-Party,A,0,1,0
POL,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
CHE,Direct,0,2,No Deposit,0,Transient,E,0,1,0
PRT,Offline TA/TO,0,1,No Deposit,0,Contract,C,0,0,1
GRC,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,0,0
ROU,Direct,0,0,No Deposit,0,Transient,F,0,0,0
FRA,Direct,0,0,No Deposit,0,Transient-Party,E,1,2,0
PRT,Offline TA/TO,2,1,No Deposit,0,Transient-Party,D,0,3,0
PRT,Corporate,1,1,No Deposit,0,Transient,A,0,0,0
FRA,Online TA,0,0,No Deposit,0,Transient-Party,E,1,1,0
BEL,Corporate,0,3,No Deposit,0,Transient-Party,A,0,0,0
ESP,Direct,0,0,No Deposit,0,Transient,C,0,0,1
AUT,Direct,0,0,No Deposit,0,Transient,E,0,1,0
RUS,Online TA,0,0,No Deposit,0,Transient,A,1,3,0
CN,Offline TA/TO,0,2,No Deposit,0,Transient,A,0,0,0
FIN,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
ESP,Online TA,0,0,No Deposit,0,Transient,G,1,2,0
JPN,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
PRT,Offline TA/TO,0,0,No Deposit,224,Transient-Party,A,0,0,0
PRT,Aviation,0,1,No Deposit,0,Transient,D,0,2,0
CHE,Direct,0,0,No Deposit,0,Transient,D,1,0,0
HKG,Online TA,0,0,No Deposit,0,Transient,A,0,1,1
PRT,Complementary,0,4,No Deposit,4,Transient-Party,A,0,0,0
ESP,Online TA,0,2,No Deposit,0,Transient,B,0,0,1
CN,Online TA,0,3,No Deposit,0,Transient,E,1,1,0
PRT,Groups,0,1,Non Refund,71,Transient,A,0,0,1
AUS,Online TA,0,0,No Deposit,0,Contract,A,0,2,0
BGR,Direct,0,0,No Deposit,0,Transient,D,0,0,0
NLD,Online TA,0,2,No Deposit,0,Transient,D,0,1,1
ITA,Direct,0,1,No Deposit,0,Transient,D,0,2,0
POL,Direct,0,0,No Deposit,0,Transient,D,0,1,0
USA,Direct,0,0,No Deposit,0,Transient,F,0,3,0
BRA,Direct,0,0,No Deposit,0,Transient,E,1,0,0
DNK,Direct,0,1,No Deposit,0,Transient,E,0,0,0
GBR,Direct,0,0,No Deposit,0,Transient,A,1,2,0
NOR,Online TA,0,1,No Deposit,0,Transient-Party,A,0,2,1
AUT,Online TA,0,4,No Deposit,0,Transient,A,0,1,1
PRT,Online TA,0,0,No Deposit,0,Transient-Party,A,1,0,0
IND,Online TA,0,0,No Deposit,0,Transient,G,0,1,0
PRT,Corporate,0,4,No Deposit,0,Transient,A,0,1,0
PRT,Direct,0,3,No Deposit,0,Transient,F,0,1,0
NZL,Online TA,0,0,No Deposit,0,Transient,E,0,2,0
ESP,Direct,0,1,No Deposit,0,Transient,E,0,1,1
RUS,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
ESP,Offline TA/TO,0,2,No Deposit,0,Transient,A,1,0,0
DEU,Offline TA/TO,0,0,No Deposit,0,Transient,D,0,4,0
VEN,Corporate,0,1,No Deposit,0,Transient,A,0,0,0
BRA,Online TA,0,1,No Deposit,0,Transient,F,1,2,0
ESP,Direct,0,2,No Deposit,0,Transient,F,1,0,0
ESP,Online TA,0,4,No Deposit,0,Transient,B,1,2,0
ESP,Online TA,0,1,No Deposit,0,Transient-Party,E,0,0,0
CN,Direct,0,0,No Deposit,0,Transient,F,0,1,0
ROU,Offline TA/TO,0,3,No Deposit,0,Transient,D,0,1,0
CN,Groups,0,2,No Deposit,0,Transient-Party,A,0,1,0
DEU,Online TA,0,0,No Deposit,0,Transient,C,0,3,0
PRT,Online TA,1,0,No Deposit,0,Transient-Party,A,0,0,0
DEU,Online TA,0,1,No Deposit,0,Transient,A,1,3,0
FRA,Online TA,0,1,No Deposit,0,Transient,D,0,3,0
BLR,Online TA,0,0,No Deposit,0,Contract,A,0,1,0
ESP,Online TA,0,0,No Deposit,0,Transient-Party,A,0,2,1
POL,Online TA,0,1,No Deposit,0,Transient,D,0,1,1
PRT,Online TA,0,0,Non Refund,0,Transient,G,0,0,1
PRT,Offline TA/TO,0,1,No Deposit,56,Transient-Party,A,0,0,0
BRA,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,1,0
FRA,Direct,0,0,No Deposit,0,Transient-Party,D,1,3,0
GBR,Direct,0,2,No Deposit,0,Transient,E,1,1,0
BEL,Direct,0,0,No Deposit,0,Transient,E,1,0,0
ISR,Online TA,0,4,No Deposit,0,Transient,A,1,2,0
BRA,Online TA,0,4,No Deposit,0,Transient,A,0,3,1
PRT,Online TA,0,3,No Deposit,0,Transient,A,0,2,1
URY,Online TA,0,0,No Deposit,0,Transient,E,1,1,0
BEL,Corporate,0,0,No Deposit,0,Transient,A,0,0,0
DZA,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
PRT,Offline TA/TO,0,1,No Deposit,0,Transient-Party,F,0,0,0
GBR,Groups,0,0,No Deposit,0,Transient,D,0,0,0
ITA,Online TA,0,0,No Deposit,0,Group,A,0,2,0
GBR,Direct,0,1,No Deposit,0,Transient,G,0,1,0
JOR,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
BEL,Online TA,0,0,No Deposit,0,Transient,C,0,1,0
ITA,Direct,0,1,No Deposit,0,Transient,G,1,0,0
EGY,Offline TA/TO,0,4,No Deposit,63,Transient-Party,A,0,0,0
BEL,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
CHN,Direct,0,0,No Deposit,0,Transient,E,0,2,0
SWE,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Online TA,0,0,No Deposit,0,Contract,D,1,0,0
FRA,Direct,0,0,No Deposit,0,Transient-Party,C,0,0,0
FRA,Online TA,0,1,No Deposit,0,Transient-Party,H,0,0,0
ARG,Online TA,0,0,No Deposit,0,Transient-Party,G,0,0,1
IRN,Online TA,0,3,No Deposit,0,Transient-Party,A,0,1,0
PRT,Aviation,0,0,No Deposit,0,Transient,A,0,2,1
IRL,Online TA,0,1,No Deposit,0,Transient,D,1,2,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,G,1,1,0
PRT,Direct,0,0,No Deposit,0,Contract,A,0,2,0
BEL,Offline TA/TO,0,1,No Deposit,0,Transient-Party,E,0,1,0
FRA,Direct,0,0,No Deposit,0,Transient,C,0,0,0
SWE,Online TA,0,1,No Deposit,0,Transient,E,0,3,0
CUB,Direct,0,0,No Deposit,0,Transient,E,0,2,0
IRL,Direct,0,0,No Deposit,0,Transient-Party,B,0,0,0
PRT,Corporate,0,1,No Deposit,0,Transient,A,0,3,0
ESP,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
LVA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
AUS,Online TA,0,0,No Deposit,0,Contract,A,0,0,0
GBR,Offline TA/TO,0,0,No Deposit,0,Contract,C,0,1,0
IRL,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,2,0
GBR,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,3,0
GBR,Corporate,0,0,No Deposit,0,Transient-Party,E,0,0,0
ESP,Direct,0,1,No Deposit,0,Transient,G,0,0,0
DEU,Direct,0,3,No Deposit,0,Transient,A,0,0,0
SWE,Online TA,0,3,No Deposit,0,Transient,F,0,1,0
ESP,Offline TA/TO,0,7,No Deposit,0,Transient,D,0,0,0
TUN,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,0,0
PRT,Online TA,0,0,No Deposit,0,Contract,B,1,1,0
PRT,Corporate,0,1,No Deposit,0,Transient,D,0,0,1
PRT,Online TA,0,1,No Deposit,0,Transient,B,0,1,0
PRT,Corporate,0,4,No Deposit,0,Transient-Party,A,0,0,1
GBR,Online TA,0,0,No Deposit,0,Transient,C,1,1,0
PRT,Groups,0,1,No Deposit,0,Transient-Party,A,1,0,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,E,1,1,0
CHE,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
FRA,Online TA,0,0,No Deposit,0,Contract,F,0,1,0
GBR,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
NLD,Online TA,0,2,No Deposit,0,Transient,A,0,2,1
GBR,Complementary,0,0,No Deposit,0,Transient,F,0,2,0
PRT,Offline TA/TO,0,0,Non Refund,46,Transient,A,0,0,1
FRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,C,0,1,0
PRT,Online TA,0,1,No Deposit,0,Transient,F,0,0,1
GBR,Groups,0,1,Non Refund,0,Transient-Party,D,0,0,0
IRN,Online TA,0,0,No Deposit,0,Transient-Party,E,0,0,0
AUS,Online TA,0,3,No Deposit,0,Transient-Party,B,0,1,0
DEU,Online TA,0,2,No Deposit,0,Transient,A,0,2,0
IND,Direct,0,0,No Deposit,0,Transient,E,0,2,1
NLD,Direct,0,1,No Deposit,0,Transient-Party,F,0,1,0
FRA,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
USA,Direct,0,0,No Deposit,0,Transient,G,1,0,0
IRL,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
GBR,Direct,0,1,No Deposit,0,Transient-Party,B,0,0,0
ITA,Online TA,0,0,No Deposit,0,Transient,B,0,0,0
JOR,Direct,0,0,No Deposit,0,Transient,E,0,0,0
NZL,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
HUN,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,1,0
PRT,Direct,0,4,No Deposit,0,Transient-Party,A,0,2,0
AUS,Online TA,0,0,No Deposit,0,Transient,D,1,0,0
VEN,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
GBR,Direct,0,2,No Deposit,0,Transient,A,0,0,1
DNK,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,0,0
PRT,Online TA,3,0,No Deposit,0,Transient-Party,A,0,2,1
AUS,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,1,0
SWE,Direct,0,2,No Deposit,0,Transient-Party,E,0,1,0
ESP,Corporate,0,1,No Deposit,0,Transient-Party,A,0,1,0
DEU,Direct,0,0,No Deposit,0,Transient,B,0,0,0
BLR,Direct,0,1,No Deposit,0,Transient,B,0,0,0
FRA,Direct,0,2,No Deposit,0,Transient,E,0,0,1
PRT,Offline TA/TO,0,1,No Deposit,0,Transient,D,1,1,0
ITA,Direct,0,0,No Deposit,0,Transient,D,1,0,0
USA,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,1
MEX,Direct,0,2,No Deposit,0,Transient,A,0,0,0
ECU,Direct,0,0,No Deposit,0,Transient,D,0,1,1
RUS,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
JPN,Direct,0,0,No Deposit,0,Transient,B,0,0,0
PRT,Offline TA/TO,1,0,No Deposit,0,Contract,A,0,2,1
MDV,Online TA,0,0,No Deposit,0,Transient,G,0,0,1
CHE,Aviation,0,0,No Deposit,0,Transient,A,0,0,0
AGO,Online TA,0,0,No Deposit,0,Transient,A,0,3,1
MEX,Online TA,0,0,No Deposit,0,Transient,B,0,0,1
NZL,Online TA,0,0,No Deposit,0,Transient,A,1,1,0
NLD,Online TA,0,3,No Deposit,0,Transient-Party,E,1,2,0
POL,Groups,0,1,No Deposit,0,Transient,A,0,0,0
NOR,Online TA,0,1,No Deposit,0,Transient,F,0,0,0
DZA,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
MLI,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
IRN,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,0
TUN,Offline TA/TO,0,1,No Deposit,0,Transient,A,0,0,0
PRT,Offline TA/TO,0,0,Non Refund,33,Transient,A,0,0,1
BEL,Direct,0,0,No Deposit,0,Transient,F,1,0,0
ZAF,Corporate,0,1,No Deposit,0,Transient,A,0,2,0
MAR,Online TA,0,0,No Deposit,0,Transient,H,0,1,1
USA,Corporate,0,1,No Deposit,0,Transient,A,0,1,0
GBR,Groups,0,5,No Deposit,0,Transient-Party,E,0,0,0
IRL,Online TA,0,1,No Deposit,0,Transient,D,0,2,1
USA,Direct,0,0,No Deposit,0,Transient,G,1,1,0
GBR,Corporate,0,1,No Deposit,0,Transient,D,0,2,0
RUS,Offline TA/TO,0,1,No Deposit,0,Transient-Party,A,0,1,0
CYP,Groups,0,0,No Deposit,25,Transient-Party,A,0,2,0
BEL,Online TA,0,2,No Deposit,0,Transient,A,0,0,0
FRA,Direct,0,1,No Deposit,0,Transient,D,1,1,0
FRA,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,2,0
GBR,Online TA,0,0,No Deposit,0,Transient,B,0,2,1
NLD,Online TA,0,1,No Deposit,0,Transient-Party,A,0,4,0
GBR,Online TA,0,1,No Deposit,0,Transient,G,1,3,0
CHE,Online TA,0,0,No Deposit,0,Transient,F,1,2,0
UKR,Online TA,0,0,No Deposit,0,Transient,D,0,2,1
PRT,Direct,0,2,No Deposit,0,Transient,D,1,0,0
UKR,Online TA,0,0,No Deposit,0,Transient,A,0,0,1
ESP,Direct,1,0,No Deposit,0,Transient,A,0,0,1
ESP,Complementary,0,0,No Deposit,0,Transient,A,1,0,0
PRT,Corporate,1,1,No Deposit,0,Transient,A,1,4,0
NLD,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,0,0,1
PRT,Complementary,0,3,No Deposit,0,Transient,A,0,0,1
AUS,Direct,0,0,No Deposit,0,Transient,A,0,0,0
DEU,Groups,0,0,No Deposit,0,Transient,D,0,0,0
CN,Online TA,0,0,No Deposit,0,Transient-Party,A,1,3,0
PRT,Direct,0,1,No Deposit,0,Transient-Party,C,0,0,0
ROU,Online TA,0,0,No Deposit,0,Transient,C,0,1,0
PRT,Online TA,0,1,No Deposit,0,Transient,C,1,1,0
IRN,Groups,0,1,No Deposit,0,Transient-Party,A,0,0,0
CN,Groups,0,0,No Deposit,0,Transient-Party,A,0,2,0
MMR,Online TA,0,0,No Deposit,0,Transient,A,0,0,0
AGO,Online TA,0,0,No Deposit,0,Transient,E,0,1,0
ESP,Offline TA/TO,0,2,No Deposit,0,Transient-Party,E,0,0,0
PRT,Online TA,0,2,No Deposit,0,Transient,G,1,1,0
PHL,Online TA,0,0,No Deposit,0,Transient,A,0,3,1
GBR,Offline TA/TO,0,3,No Deposit,0,Contract,A,0,1,0
PRT,Online TA,4,2,No Deposit,0,Transient,A,0,4,0
CHE,Offline TA/TO,0,0,No Deposit,0,Transient,E,1,1,0
PRT,Direct,0,1,No Deposit,0,Transient,C,0,2,1
ESP,Online TA,0,1,No Deposit,0,Transient,C,1,3,0
USA,Online TA,0,0,No Deposit,0,Transient,C,0,1,1
ESP,Online TA,0,1,No Deposit,0,Contract,D,0,2,0
CHN,Corporate,0,0,No Deposit,0,Transient,E,0,0,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,G,0,1,0
POL,Online TA,0,0,No Deposit,0,Transient-Party,G,0,1,0
BEL,Online TA,0,1,No Deposit,0,Transient-Party,B,0,1,0
ESP,Offline TA/TO,0,0,No Deposit,0,Transient-Party,A,1,1,0
SGP,Online TA,0,0,No Deposit,0,Transient,D,0,1,1
ITA,Offline TA/TO,0,1,No Deposit,4,Transient-Party,A,0,0,0
RUS,Online TA,0,0,No Deposit,0,Transient,G,0,2,1
FRA,Online TA,0,0,No Deposit,0,Transient,F,1,2,0
PRT,Online TA,0,0,No Deposit,0,Transient,G,0,3,1
PRT,Online TA,1,0,No Deposit,0,Contract,C,0,1,1
MAR,Online TA,0,1,No Deposit,0,Transient-Party,B,0,0,1
PRT,Online TA,0,0,No Deposit,0,Contract,F,1,3,0
PRT,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,1
PRT,Direct,0,0,No Deposit,0,Group,G,1,1,0
GBR,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
SWE,Online TA,0,2,No Deposit,0,Transient,H,0,1,1
CHE,Online TA,0,2,No Deposit,0,Transient,A,0,1,0
GEO,Groups,0,0,No Deposit,0,Transient-Party,A,0,0,0
GBR,Online TA,0,7,No Deposit,0,Transient,A,0,1,0
ITA,Online TA,0,1,No Deposit,0,Contract,B,0,0,0
PRT,Offline TA/TO,0,0,Non Refund,12,Transient,A,0,0,1
RUS,Online TA,0,0,No Deposit,0,Transient,E,0,3,0
ESP,Online TA,0,3,No Deposit,0,Transient,D,1,4,0
NOR,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
PRT,Corporate,1,4,No Deposit,0,Transient,A,0,0,0
FRA,Online TA,0,2,No Deposit,0,Transient,E,1,3,0
MAR,Online TA,0,0,No Deposit,0,Transient,D,0,2,0
BGR,Online TA,0,0,No Deposit,0,Transient,D,0,1,0
BRA,Direct,0,4,No Deposit,0,Transient,A,0,0,0
TUN,Online TA,0,3,No Deposit,0,Transient,A,0,1,1
IRL,Groups,0,4,No Deposit,0,Transient-Party,A,0,1,0
PRT,Groups,0,1,No Deposit,0,Transient-Party,G,0,0,1
BRA,Direct,0,0,No Deposit,0,Transient,A,1,2,0
BEL,Online TA,0,0,No Deposit,0,Transient-Party,B,0,1,1
BRA,Online TA,0,5,No Deposit,0,Transient,A,0,1,0
ROU,Online TA,0,0,No Deposit,0,Transient,F,0,1,0
ITA,Online TA,0,1,No Deposit,0,Transient,E,0,1,1
PRT,Offline TA/TO,0,1,Non Refund,0,Transient-Party,A,0,1,0
DEU,Direct,0,1,No Deposit,0,Transient-Party,E,0,0,0
CHE,Online TA,0,0,No Deposit,0,Transient-Party,E,0,1,0
GBR,Online TA,0,2,No Deposit,0,Transient,C,0,1,1
BEL,Online TA,0,1,No Deposit,0,Transient,G,0,0,0
GRC,Direct,0,0,No Deposit,0,Transient,A,0,2,0
ESP,Online TA,0,1,No Deposit,0,Transient,F,0,2,1
AUT,Online TA,0,0,No Deposit,0,Transient,F,1,1,0
NLD,Direct,0,3,No Deposit,0,Transient,A,0,0,0
GBR,Online TA,0,1,No Deposit,0,Transient,A,1,2,0
PRT,Online TA,0,1,No Deposit,0,Contract,A,1,1,0
USA,Online TA,0,1,No Deposit,0,Transient,E,1,0,0
ROU,Offline TA/TO,0,1,No Deposit,0,Transient,D,0,1,0
FIN,Online TA,0,2,No Deposit,0,Transient,E,0,1,0
NOR,Online TA,0,0,No Deposit,0,Transient,C,0,0,0
PRT,Direct,0,0,No Deposit,0,Transient-Party,E,1,1,0
BEL,Online TA,0,2,No Deposit,0,Transient-Party,E,0,3,0
ARG,Direct,0,0,No Deposit,0,Transient,D,1,0,0
FRA,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,1
FRA,Groups,0,1,No Deposit,236,Transient-Party,A,0,0,0
KWT,Groups,0,2,No Deposit,0,Transient-Party,A,0,0,0
DNK,Offline TA/TO,0,3,No Deposit,63,Transient-Party,A,0,0,0
AUT,Groups,0,1,No Deposit,0,Transient-Party,A,0,1,0
IRL,Online TA,0,2,No Deposit,0,Transient,E,0,0,1
FRA,Offline TA/TO,0,1,No Deposit,0,Contract,D,0,1,0
MYS,Online TA,0,1,No Deposit,0,Transient-Party,D,0,0,0
PRT,Direct,0,1,No Deposit,0,Transient,C,1,3,0
DNK,Online TA,0,1,No Deposit,0,Transient,F,0,1,0
POL,Direct,0,0,No Deposit,0,Transient-Party,A,0,0,0
PRT,Groups,0,2,Non Refund,391,Transient,A,0,0,1
ROU,Online TA,0,0,No Deposit,0,Transient-Party,A,0,1,0
BRA,Online TA,0,2,No Deposit,0,Transient,D,0,2,0
NLD,Offline TA/TO,0,0,No Deposit,0,Transient,E,0,2,0
ITA,Online TA,0,3,No Deposit,0,Transient,D,1,1,0
GBR,Offline TA/TO,0,1,No Deposit,0,Transient,E,0,2,0
GBR,Direct,0,4,No Deposit,0,Transient,F,0,0,0
ITA,Direct,0,0,No Deposit,0,Transient,E,1,2,0
PRT,Corporate,0,1,Non Refund,0,Transient-Party,A,0,0,0
ROU,Corporate,0,0,No Deposit,0,Transient-Party,A,0,0,0
AGO,Direct,0,1,No Deposit,0,Transient,C,0,0,0
AUS,Offline TA/TO,0,4,No Deposit,0,Transient-Party,A,0,1,0
USA,Direct,0,1,No Deposit,0,Transient,F,1,1,0
BFA,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
SLV,Online TA,0,0,No Deposit,0,Transient,A,0,1,0
DEU,Complementary,0,0,No Deposit,0,Transient,A,0,0,0
DEU,Online TA,0,1,No Deposit,0,Transient,A,0,1,1
USA,Online TA,0,0,No Deposit,0,Transient-Party,G,1,0,0
AZE,Online TA,0,0,No Deposit,0,Transient,D,0,0,1
PRT,Online TA,0,1,No Deposit,0,Transient-Party,G,0,2,1
PRT,Online TA,4,0,No Deposit,0,Transient,A,0,4,1
KAZ,Online TA,0,0,No Deposit,0,Transient,F,0,0,1
AUS,Direct,0,0,No Deposit,0,Transient,A,0,0,1
AUS,Direct,0,0,No Deposit,0,Transient,G,1,1,0
PRT,Direct,0,0,No Deposit,0,Transient,F,2,1,0
PRT,Online TA,0,7,No Deposit,0,Transient,A,0,1,0
SWE,Direct,0,3,No Deposit,0,Transient,E,1,0,0
ROU,Online TA,0,0,No Deposit,0,Transient,D,1,1,0
COL,Online TA,0,0,No Deposit,0,Group,D,1,0,0
LUX,Online TA,0,0,No Deposit,0,Transient,F,0,2,0
PRT,Direct,1,0,No Deposit,0,Transient,E,0,0,0
IRN,Online TA,0,1,No Deposit,0,Transient,A,0,2,1
BRA,Offline TA/TO,0,0,No Deposit,0,Group,D,0,0,0
PRT,Offline TA/TO,0,0,No Deposit,99,Transient-Party,A,0,0,1
PRT,Corporate,2,1,No Deposit,0,Transient,A,1,2,0
MAR,Corporate,0,2,No Deposit,0,Transient,A,0,0,0
GBR,Groups,0,1,No Deposit,0,Transient-Party,F,0,0,0
GBR,Online TA,0,6,No Deposit,0,Transient,A,0,0,1
NZL,Offline TA/TO,0,0,No Deposit,0,Transient,A,0,0,0
NLD,Direct,0,0,No Deposit,0,Transient,A,1,3,0
PRT,Direct,0,0,No Deposit,0,Transient,C,1,3,0
PER,Online TA,0,0,No Deposit,0,Transient,H,1,0,0
SGP,Online TA,0,1,No Deposit,0,Transient,A,0,2,0
CHE,Offline TA/TO,0,3,No Deposit,0,Transient-Party,A,0,0,0
